11,1,Обостренное зрение,Acute Vision,1,2,") помогает вам замечать вещи при всякого рода визуальном поиске (на-пример, при поиске ловушек или следов).",0,0,0
12,1,Обостренное особое,Acute Special,0,0,"С разрешения Мастера вы так-же можете купить Обостренные чувства для специализированных чувств типа Природного сканера или Чувства вибраций. В общем случае покупать Обос-тренные чувства в игре нельзя - вместо этого вы можете повышать Восприятие. Однако, если потеря-ете один из органов чувств, Мастер может позволить вам для компенса-ции потратить заработанные очка на другие Обостренные чувства. Например, ослепнув, вы вполне мог-ли бы получить Обостренный слух.",0,0,0
13,1,Административное звание,Administrative Rank,0,0,"см. Звание, с.29 ",1,0,0
14,1,Воздействие,Affliction,14,0,"Вы способны на атаку, оказыва-ющую вредное воздействие без пря-мых повреждений: слепоту, паралич, слабость и т.п. Она может быть нане-сена ультратехнологическим луче-вым оружием, химическим спреем, сверхествественным парализую-щим взглядом или практически чем угодно еще. Определитесь с деталя-ми при покупке преимущества. В общем случае Воздействие - это атака на расстоянии с 1/2Д 10, Мах 100, Точ 3, Сс 1, Бзс  н/о и Отдч 1, хотя с помощью модификаторов вы спо-собны изменить эти параметры (см. стр 101-116). При попадании ваша жертва для сопротивления воздействию должна сделать бросок ЗД+1. При-мените штраф, равный уровню Воздействиея (таким образом, Воз-действие 1 требует броска ЗД без модификаторов). Жертва получает премию, равную СП, если Воздей-ствие не имеет хотя бы одного из следующих модификаторов: Кровяное действие, Контактное действие, Абсолют, Последующая,  Заклятие, Респираторное действие или Осно-вано на чувстве. Для уменьшения эффекта СП добавьте улучшение Делитель брони. Жертва получает добавочные +3, если находиться вне зоны дальности половинных повре-ждений (1/2Д) . Если бросок жертвы успешен, ничего не происходит. При провале она получает эффекты Воздействия. По умолчанию это оглушение (см. с.420). Чтобы прийти в себя, можно сделать бросок ЗД+1 раз в секунду, но при этом сохраняется штраф, равный уровню Воздействия (СП не влияет на эти броски). Воздействие, дающее не оглуша-ющий эффект, достигается специ-альным улучшением (смотри ниже). Вы можете причинить более одного эффекта с помощью нескольких специальных улучшений. Эти эф-фекты действуют одновременно за исключением особо оговоренных случаев. Если последовательные Воз-действия причиняют один и тот же эффект, обычно он не скла-дывается. Используйте один, худ-ший, результат. Для создания особых Воздейст-вий используйте особые улучшения, описанные ниже. Также подходят множество Улучшений и ограниче-ний атаки (с.102). Например, осле-пляющая вспышка - Основано на чувстве (с.109); большинству нарко-тиков - Последуюшая (с.105), Кровя-ное (с.102) или Контактное действия (с.103); сверхествественные атаки типа «сглаза» используют Заклятие (с.106); а атака прикосновением тре-бует Контактного боя (с.112). Если Воздействие производит два или более эффекта из-за спе-циальных улучшений, описанных ниже, некоторые из них могут быть вторичными. Вторичные эффекты срабатывают, только если жертва проваливает бросок ЗД на 5 или больше, или получает критический провал. Вторичный эффект стоит 1/5 от стоимости; например, вто-ричный Сердечный приступ стоит +60%, а не +300%. Выбрав все модификаторы для Воздействия, опишите его сущность, как указано в Природной атаке (с.61).",0,0,0
15,1,Союзники,Allies,0,0,См. Описание в правилах,1,0,0
16,1,Ускоренный ход времени ,Altered Time Rate,34,100,"Для вас время идет быстрее, чем для обычного человека. Первый уровень этого преимущества позво-ляет ощущать время вдвое быстрее обычного - то есть за секунду реаль-ного времени для вас проходит две. Каждый уровень после первого уве-личивает это отношение на едини-цу: в три раза быстрее на уровне 2, в четыре раза на уровне 3 и т.д. Каждый уровень Ускоренного хода времени дает вам в бою один дополнительный манёвр на ход, позволяя быстро произносить за-клинания путем использования не-скольких манёвров Концентрации, очень быстро бегать с помощью не-скольких манёвров Движения и т.д. Однако ваш ход не начинается рань-ше! Это преимущество влияет на скорость действий после вашей реак-ции, а не на скорость самой реакции. Вне боя Ускоренный ход време-ни дает вам дополнительное время для раздумий даже в критических ситуациях, поскольку все вокруг происходит как при замедленной съемке. Вы всегда можете сделать бросок Чувств или умений на ос-нове ИН, чтобы спланировать дейс-твия или вспомнить информацию (на усмотрение Мастера), без штра-фа за дополнительные действия. Чтобы сделать что-нибудь за-висящее от чужой реакции, вы должны специально «замедлить-ся» и действовать на его скоро-сти. Это применяется в бою во время Финта и броска Влияния (см. с.359) вне боя. Например, если вы хотите сделать Финт, то в этом ходу не должны предпринимать дополнительных действий. (С другой стороны, вы можете сде-лать Тотальную атаку вместе с обычной Атакой, чтобы пробить его защиту ошеломляющей ско-ростью нападания!)",1,0,0
17,1,Альтернативное имя Легальное,Alternate Identity Legal,2,5,"У вас несколько, выглядящих легальными, личностей. Каж-дый раз при покупке этой черты ваши отпечатки пальцев (или другая биометрическая инфор-мация, служащая  в вашем мире для идентификации), регистри-руются под другим именем, и вы получаете дополнительный на-бор документов (свидетельство о рождении, лицензии, паспорт и т.п.), способных выдержать тща-тельное изучение. У этой личнос-ти также могут быть действую-щие кредитные карточки и счета в банке, но деньги туда должны вносить вы - дополнительное бо-гатство в набор не входит! Если разведслужбы или пра-воохранительные органы попы-таются идентифицировать вас без помощи имени - например, используя биометрию или фо-тоанализ - с равной степенью вероятности будет найдена одна из ваших личностей. Поиск пре-кратиться... если у них не будет оснований считать ее фальшив-кой. Если поиск продолжится, рано или поздно будут найдены другие личности, и вас настиг-нет разоблачение. Как только правительственное учреждение поймет, кто вы на самом деле, все Альтернативные имена будут потеряны навсегда. Некоторые разведчики, полицейские под прикрытием и даже суперы, если они поддерживаются пра-вительством, могут получить легальное Альтернативное имя. Это требует по крайней мере 10 очков в преимуществах Предста-витель силовых структур, Юри-дическая неприкосновенность, Полицейское звание, Секретный доступ и т.п. (точные предпосылки на усмотрение Мастера). Если у супера есть официальное разрешение скрывать настоящее имя (например, для защиты се-мьи) и владеть собственностью под своим «супер» именем, это легальное Альтернативное имя вместе с Секретным именем (см. с.153). ",1,0,0
18,1,Альтернативное имя Нелегальное,Alternate Identity Illegal,2,15,"У вас несколько, выглядящих легальными, личностей. Каж-дый раз при покупке этой черты ваши отпечатки пальцев (или другая биометрическая инфор-мация, служащая  в вашем мире для идентификации), регистри-руются под другим именем, и вы получаете дополнительный на-бор документов (свидетельство о рождении, лицензии, паспорт и т.п.), способных выдержать тща-тельное изучение. У этой личности также могут быть действующие кредитные карточки и счета в банке, но деньги туда должны вносить вы - дополнительное богатство в набор не входит! Если разведслужбы или пра-воохранительные органы попы-таются идентифицировать вас без помощи имени - например, используя биометрию или фо-тоанализ - с равной степенью вероятности будет найдена одна из ваших личностей. Поиск прекратиться... если у них не будет оснований считать ее фальшивкой. Если поиск продолжится, рано или поздно будут найдены другие личности, и вас настиг-нет разоблачение. Как только правительственное учреждение поймет, кто вы на самом деле, все Альтернативные имена будут потеряны навсегда.  У пре-ступника или иностранного шпиона может быть нелегальное Альтернативное имя. Преиму-щество в том, что оно с самого начала никому неизвестно и, естественно, не может быть ото-звано правительством. С другой стороны, в случае его обнаруже-ния вас ждет огромный штрраф, тюремный срок или казнь, в за-висимости от времени и места.",1,0,0
19,1,Обоюдорукость,Ambidexterity,1,5,"Вы одинаково хорошо сра-жаетесь или иным образом дей-ствуете любой рукой, и никогда не получаете штраф -4 ЛВ за ис-пользование «неосновной» руки (см. с.14). Обратите внимание, что это не подразумевает дополни-тельных действий в бою - это До-полнительная атака (с.53). Если с вашей рукой или кистью прои-зойдет несчастный случай, счи-тайте, что это левая.",1,0,0
20,1,Амфибия,Amphibious,14,10,"Вы хорошо приспособлены к дви-жению в воде. Вы не получаете штра-фа к умениям за работу под водой и можете плавать со скоростью полного Базового движения. Тем не менее, вам нужен воздух (иначе см. Не дышит, с.49). Для этого преимущества харак-терны гладкая, тюленеобразная кожа и перепонки на руках и ногах. Если вы способны передвигаться только в воде, берите вместо этого не-достаток Водный (с.145).",1,0,0
21,1,Понимание животных,Animal Empathy,3,5,"Вы превосходно понимаете по-буждения животных. При встрече с животным Мастер делает за вас бросок ИН и рассказывает о ваших «ощущениях». Они раскрывают эмоциональное состояние зверя - дружес-твенный, испуганный, враждебный, голодный и т.п. - и находится ли он под сверхъестественным контролем. Вы также можете применять умения Влияния (см. с.359) на животных, как на разумных существ, что обычно га-рантирует положительную реакцию. Эта способность часто сопровож-дается уровнем Друг животных (см. Талант, с.89) и Чувство долга (Живот-ные) или Клятва (Вегетарианство).",1,0,0
22,1,Друг животных ,Animal Friend,0,0,"см. Талант, с.89 ",1,0,0
23,1,Внешность,Appearance,0,0,"см. Уровни Внешности, с.21  Внешность выше средней счита-ется преимуществом.",1,0,0
24,1,Ловкость руки,Arm DX,14,12,"У некоторых из ваших рук ЛВ выше, чем у остального тела. Этот ЛВ применяется к действиям только этих рук и не влияет на Базовую ско-рость! Если задача требует двух или больше рук с разным ЛВ, используй-те низший. Боевые умения основаны на ЛВ тела и не затрагиваются этим преимуществом. Чтобы увеличить ЛВ трех или более рук, покупайте об-щий ЛВ. Если вы покупали ЛВ с огра-ничением Нет хороших манипулято-ров, примените его и к Ловкости руки.",0,0,0
25,1,"Ловкость руки, 2 руки ","Arm DX, 2 hands",14,16,"У некоторых из ваших рук ЛВ выше, чем у остального тела. Этот ЛВ применяется к действиям только этих рук и не влияет на Базовую ско-рость! Если задача требует двух или больше рук с разным ЛВ, используй-те низший. Боевые умения основаны на ЛВ тела и не затрагиваются этим преимуществом. Чтобы увеличить ЛВ трех или более рук, покупайте об-щий ЛВ. Если вы покупали ЛВ с огра-ничением Нет хороших манипулято-ров, примените его и к Ловкости руки.",0,0,0
26,1,Сила руки ,Arm ST,14,3,"У некоторых из ваших рук СЛ выше, чем у остального тела. Этот СЛ применяется к попыткам поднять, бросить или напасть с помощью толь-ко этих рук и не влияет на ЕЖ или Базовый груз! Если задача требует нескольких рук с разным СЛ, исполь-зуйте среднее значение. Чтобы увеличить СЛ четырех или более рук, покупайте общую СЛ. Если вы покупали СЛ с ограничения-ми Нет хороших манипуляторов или Размер, примените их и к Силе руки. ",0,0,0
27,1,"Сила руки, 2 руки ","Arm ST, 2 hands",14,5,"У некоторых из ваших рук СЛ выше, чем у остального тела. Этот СЛ применяется к попыткам поднять, бросить или напасть с помощью толь-ко этих рук и не влияет на ЕЖ или Базовый груз! Если задача требует нескольких рук с разным СЛ, исполь-зуйте среднее значение. Чтобы увеличить СЛ четырех или более рук, покупайте общую СЛ. Если вы покупали СЛ с ограничения-ми Нет хороших манипуляторов или Размер, примените их и к Силе руки. ",0,0,0
28,1,"Сила руки, 3 руки ","Arm ST, 3 hands",14,8,"У некоторых из ваших рук СЛ выше, чем у остального тела. Этот СЛ применяется к попыткам поднять, бросить или напасть с помощью толь-ко этих рук и не влияет на ЕЖ или Базовый груз! Если задача требует нескольких рук с разным СЛ, исполь-зуйте среднее значение. Чтобы увеличить СЛ четырех или более рук, покупайте общую СЛ. Если вы покупали СЛ с ограничения-ми Нет хороших манипуляторов или Размер, примените их и к Силе руки. ",0,0,0
29,1,Мастер,Artificer,0,0,"см. Талант, с.89 ",1,0,0
30,1,Сковывание,Binding,14,2,"Вам присуща атака, способная удерживать вашу цель на месте. Оп-ределите принцип ее работы при покупке преимущества: опутывание жертвы вьющимися побегами, связы-вание ее паутиной, замораживание в глыбе льда, превращение земли под ногами в зыбучие пески и т.п. Сковывание - это дистанционная атака с 1/2Д, Max 100, Точ 3, Сс 1, Бзс н/о и Отдч 1. Вы можете изменить эти параметры с помощью модификато-ров  (см. сс.101-116). При попадании ваша жертва захвачена(см. с.370) и удерживается на месте. Она не может использовать манёвры Движения или Смены позы, не способна повернуться и получа-ет -4 к ЛВ. СЛ этого эффекта равен уровню преимущества, но вы можете дополнительно сковывать успешно удерживаемую жертву. Каждая до-полнительная успешная атака дает +1 к СЛ. Чтобы вырваться на свободу, жер-тва должна выиграть Быстрое состя-зание СЛ или умения Побег против СЛ Сковывания. Каждая попытка занимает одну секунду. Если жертва не в состоянии вырваться на свободу, она теряет Единицу усталости, но может повторять попытки. Она так-же может попробовать разрушить Сковывание. При Природной атаке попадание происходит автоматичес-ки; при других с -4. Внешние атаки на Сковывание не получают штрафа, но рискуют попасть по жертве в случае промаха (см. Удары при бое вплотную, с.392). СП Сковывания равно 1/3 ее уровня (округлять вниз). Каждое очко повреждений уменьшает СЛ на еди-ницу. При СЛ 0 Опутывание разру-шено и жертва освобождена. Чтобы вырваться на свободу, жер-тва должна выиграть Быстрое состя-зание СЛ или умения Побег против СЛ Сковывания. Каждая попытка занимает одну секунду. Если жертва не в состоянии вырваться на свободу, она теряет Единицу усталости, но может повторять попытки. Она так-же может попробовать разрушить Сковывание. При Природной атаке попадание происходит автоматичес-ки; при других с -4. Внешние атаки на Сковывание не получают штрафа, но рискуют попасть по жертве в случае промаха (см. Удары при бое вплотную, с.392). СП Сковывания равно 1/3 ее уровня (округлять вниз). Каждое очко повреждений уменьшает СЛ на еди-ницу. При СЛ 0 Опутывание разру-шено и жертва освобождена.  Для моделирования вьющих-ся побегов, паутины и т.п., добавьте один или более модификаторов типа Области действия (с.102), Продолжи-тельности (с.107), Стены (с.109) и, воз-можно, кое-что из изложенного ниже. ",1,0,0
31,1,Благословление,Blessed,35,10,"Божес-тво иногда одаривает вас мудростью. После общения с богом (медитации, молитвы и т.п.) в течение по край-ней мере одного часа, вас посещают видения или предзнаменования, имеющие определенное отношение в будущим событиям. Детали опре-делите с Мастером; для Бога Огня, например, может потребоваться час смотреть на пламя, после чего раз-дастся его голос. Чтобы определить, посетит ли вас озарение, Мастер должен скрытно сделать бросок ИН. Ввиду утомительности ритуала спустя час теряются 10 Единиц усталости. В добавок ко всему, единоверцы ощущают ваше особое положение и относятся к вам с +1.",1,0,0
32,1,Весьма благословленный,Very Blessed,35,20,"как и выше, но бросок ИН для понимания видений получает премию +5, а реакция последова-телей вашего бога +2",1,0,0
33,1,Героические подвиги,Heroic Feats,35,10,"Благословление дает вам возможность совершить особое ге-роическое деяние. Один раз за иг-ровую сессию вы можете добавить 1к к одной из характеристик: СЛ, ЛВ или ЗД (другие черты, типа Ба-зового движения, остаются на ус-мотрение Мастера). Черту, которая будет повышаться, нужно опреде-лить при покупке преимущества. Этот состояние длится три секун-ды, после чего вы возвращаетесь к своим обычным параметрам и на вас сваливаются все неприятности, накопленные в течение «героичес-кого» периода. (Например, если вашим благословлением были по-вышены ЕЖ и они уменьшились до -5 × обычные ЕЖ, но не -5 × «благословленные» ЕЖ, то после возврата к обычному состоянию вы умрете, если не получите ка-кой-нибудь врачебной помощи).",1,0,0
34,1,Цепкость,Brachiator,14,5,"Вы можете передвигаться, раска-чиваясь на лианах, ветках деревьев, веревках, люстрах и т.п. Вы получа-ете +2 к умению Лазание и способ-ны, прыгая по деревьям, двигаться со скоростью в половину Базового движения.",1,0,0
35,1,Задержка дыхания,Breath-Holding,14,2,"У вас большой опыт по части задержки дыхания. Каждый уро-вень удваивает время, которое вы способны провести не дыша (см. Задержка дыхания, с.351). Обыч-ные люди, возможно, незаче брать это преимущество - чтобы стать мировым рекордсменом по ны-рянию лучше изучать Управление дыханием (с.182). Нелюди и суперы могут объединять это преиму-щество с Управлением дыханием! ",1,0,0
36,1,Счетовод,Business Acumen,0,0,"см. Талант, с.89 ",1,0,0
37,1,Мягкое падение,Catfall,14,10,"Вы автоматически вычитаете пять ярдов из высоты падения (считайте это автоматическим успехом броска Акробатики - не делайте еще один бросок). Кроме того, успешный бросок ЛВ наполовину уменьшает повреж-дения от любого падения. Чтобы вос-пользоваться всем этим, во время па-дения ваши конечности должны быть свободны, а тело способно изгибаться.",1,0,0
38,1,Хамелеон,Chameleon,14,5,"Вы можете изменять свою повер-хностную окраску и узор так, чтобы они соответствовали окружающей среде. В любой ситуации, где важ-на заметность, вы получаете +2 за уровень Хамелеона к Скрытности, пока остаетесь неподвижным, или +1 за уровень при движении. Одеж-да уменьшает эту премию до +1 за уровень при неподвижности, а при движении вообще оставляет без пре-мии (если только одежда, по мнению Мастера, не является соответственно камуфлированной). Хамелеон обычно не помогает в темноте или против того, кто полага-ется не только на зрение. Однако, вы можете определить, что это преиму-щество эффективно против конкрет-ного визуального или сканирующего чувства (например, Инфразрения или Радара) вместо обычного зрения.",0,0,0
39,1,Проводник,Channeling,35,10,"Вы можете стать проводником для мира духов, позволяя им говорить че-рез вас. Для этого вы должны войти в транс, достигаемый после одной ми-нуты концентрации и броска Воли (с +2, если у вас есть Быстрый транс, с.101). В этом состоянии вы не воспринимае-те окружающий мир. После вхождения в транс, любой дух, оказавшийся в непосредственной близости, может войти в ваше тело и использовать его для речи или письма. За действия и слова духа отвечает Мас-тер. Дух отвечает на заданные вопро-сы, но не обязан говорить правду. Это легкая форма переселения: дух использует ваше тело только для общения. Однако, если у него есть способность Переселения (с.75) и спо-собность достать вас, то может сделать попытку полного переселения во вре-мя транса. Вы будете считаться «насто-роженным» и получите +5 к сопротив-лению.",1,0,0
40,1,Харизма,Charisma,3,5,"У вас естественная способность производить впечатление и вести за собой других. Любой может обрес-ти подобие харизмы через внешний вид, манеры и интеллект - но на-стоящая харизма не зависит от это-го. Каждый уровень дает +1 к всем броскам реакции разумных существ, с которыми вы активно общаетесь (речь может идти о разговоре, моно-логе и т.п.); +1 к броскам Влияния (см. Броски влияния, с.359); и +1 к умени-ям Предсказание судьбы, Лидерство, Попрошайничество, и Публичное выступление. Мастер может решить, чта ваша Харизма не влияет на пред-ставителей очень чужеродных рас.",0,0,0
41,1,Хронолокация ,Chronolocation,0,0,"см. Чувство времени, с.35 ",1,0,0
42,1,Традиция гостеприимства,Claim to Hospitality ,2,1,"Вы принадлежите к социальной группе, в которой принято помогать друг другу. Находясь далеко от дома, вы можете попросить у других чле-нов этой группы пищи, крова и эле-ментарной помощи. Стоимость преимущества зави-сит от величины и богатства группы. Единственный друг, живущий в дру-гом городе, стоит 1 очко; маленькое се-мейство - 2 очка; сообщество торговцев вдоль важного торгового маршрута - 5 очков; многочисленный союз зажи-точных людей, типа «любого торговца в этом мире» - 10 очков. В соответству-ющей ситуации членов группы легко найти (14 или меньше после 1к-1 часов поиска), но шанс случайной встречи с одним из них очень мал (6 или мень-ше для встречи его в небольшой толпе в подходящем месте). Традиция гостеприимства, глав-ным образом, уменьшает расходы на  стоимость жилья и хлопоты с его поиском «в дороге» (хотя, если вы бо-гаты, от вас могут ожидать подарков хозяевам дома), хотя есть и дополни-тельные льготы - члены группы дру-жественно относятся друг к другу (+3 к реакции), и могут дать совет, ввести в курс дела или дать маленькую ссу-ду, если нужно. Уровень оказанной помощи иногда может приближаться к уровню Контактов (с.44). Если вы, тем не менее, ожидаете большего, покупайте Союзников (с.36) или Покровителей (с.72). Это преимущество действует в обе стороны. Если вы взяли его, вас могут попросить, когда вы дома, оказать такое же гостеприимство неигровым персонажам (по при-хоти Мастера). Это может стать завязкой приключения! Отказыва-ясь помочь, вы со временем приоб-ретете дурную славу и потеряете данное преимущество.",10,0,0
43,1,Дальновидение,Clairsentience,35,50,"Вы можете переместить все свои чувства, действующие на расстоянии (для людей это зре-ние, слух и обоняние) в точку вне вашего тела. Эта «точка зрения» должна быть конкретным местом в пределах 10 ярдов. Вы можете изменить это расстояние с по-мощью Увеличенной (с.106) или уменьшенной дальности (с.115). Вы можете временно удвоить это расстояние, тратя при этом 2 Еди-ницы усталости в минуту. Чтобы войти в состояние Даль-новидения, выберите желаемую точку зрения (которая может быть внутри чего-нибудь), ее направле-ние, сконцентрируйтесь в течение одной минуты, а затем сделайте бросок ИН. Если эта точка располо-жена вне поля зрения, вы должны определить расстояние и направ-ление, а бросок идет с -5. При удачи вы можете исполь-зовать перечисленные чувства так, как будто физически находитесь в этой точке (это значит, что вы ни-чего не ощущаете вокруг своего тела!). Ваше зрение полностью иг-норирует штрафы за темноту. Вы не можете смотреть сквозь твердые объекты, но если точка зрения бу-дет находится, например, внутри закрытого сундука, вы увидите там все, несмотря на нехватку све-та. При использовании вами или на вас способностей, зависящих от расстояния (например, закли-наний), рассчитывайте дальность от своего тела, а не точки зрения. Вы можете находится в состоянии Дальновидения сколь угодно долго. При величене провала, равной единице, ваши чувства перемеща-ются в другую точку зрения по вы-бору Мастера. Если величина про-вала больше, ничего не происходит. Критический провал лишает вас этого преимущества на 1к часов. Для возврата своих чувств, пе-ремещения их в новую точку или изменения их направления (что  обычно важно только для зрения), вы должны сконцентрироваться в течение секунды и сделать еще один бросок ИН. Однако точка зрения в двигающемся объекте (например, автомобиле) будет дви-гаться вместе с ним без каких-либо действий с вашей стороны. У вас может быть одновременно только одна точка зрения - вы не можете поместить слух в одно место, зре-ние в другое и т.д.",1,0,0
